FechaPrediccion(UTC)	Hora	Vel78m(m/s)	Dir_78m
2015/01/28 21:00 5.5302196 321.40515
2015/01/28 22:00 4.9345913 317.17215
2015/01/28 23:00 4.2360926 309.11252
2015/01/29 00:00 5.494644 298.93375
2015/01/29 01:00 5.083951 291.3662
2015/01/29 02:00 4.895629 284.08505
2015/01/29 03:00 4.6085935 275.8343
2015/01/29 04:00 4.1978345 266.32782
2015/01/29 05:00 3.7422621 255.4412
2015/01/29 06:00 3.262426 237.2372
2015/01/29 07:00 3.1838892 218.61795
2015/01/29 08:00 3.282659 200.5179
2015/01/29 09:00 3.2014654 174.7817
2015/01/29 10:00 3.4137955 162.66739
2015/01/29 11:00 4.4900436 160.3727
2015/01/29 12:00 5.1432595 161.26471
2015/01/29 13:00 5.4089003 162.5086
2015/01/29 14:00 5.5849457 159.05792
2015/01/29 15:00 6.3790836 150.25842
2015/01/29 16:00 8.043676 145.86354
2015/01/29 17:00 9.529278 145.58342
2015/01/29 18:00 10.154113 147.37988
2015/01/29 19:00 10.250789 149.16982
2015/01/29 20:00 10.373701 147.62083
2015/01/29 21:00 10.598913 145.89886
2015/01/29 22:00 10.845491 145.22987
2015/01/29 23:00 11.127652 144.91502
2015/01/30 00:00 10.219087 151.77542
2015/01/30 01:00 10.818926 149.21272
2015/01/30 02:00 11.467663 147.98596
2015/01/30 03:00 11.759467 147.96971
2015/01/30 04:00 11.647051 149.2999
2015/01/30 05:00 11.332142 152.07849
2015/01/30 06:00 11.102659 154.75572
2015/01/30 07:00 10.626699 156.85114
2015/01/30 08:00 10.138455 159.28127
2015/01/30 09:00 10.270488 164.71979
2015/01/30 10:00 10.913856 170.32112
2015/01/30 11:00 11.79197 174.46622
2015/01/30 12:00 12.196672 176.9202
2015/01/30 13:00 12.674326 177.6846
2015/01/30 14:00 12.540753 175.81177
2015/01/30 15:00 12.752027 170.95992
2015/01/30 16:00 13.4775 166.16248
2015/01/30 17:00 14.435021 165.19572
2015/01/30 18:00 15.408619 166.71622
2015/01/30 19:00 16.072796 168.5751
2015/01/30 20:00 16.678295 170.30403
2015/01/30 21:00 17.548172 170.04291
2015/01/30 22:00 17.906815 168.84358
2015/01/30 23:00 17.800652 167.75117
2015/01/31 00:00 16.82652 170.83945
2015/01/31 01:00 16.917536 171.67781
2015/01/31 02:00 17.036472 174.56854
2015/01/31 03:00 16.8183 179.51369
2015/01/31 04:00 16.1008 175.87859
2015/01/31 05:00 15.750036 169.63835
2015/01/31 06:00 15.020221 173.61661
2015/01/31 07:00 13.656693 183.36487
2015/01/31 08:00 11.864546 196.22717
2015/01/31 09:00 10.626402 218.46922
2015/01/31 10:00 10.677464 240.24144
2015/01/31 11:00 12.0159855 242.532
2015/01/31 12:00 12.280275 238.5536
2015/01/31 13:00 11.528864 234.17877
2015/01/31 14:00 10.42235 232.08566
2015/01/31 15:00 9.039593 237.28317
2015/01/31 16:00 7.32846 257.22324
2015/01/31 17:00 4.8938394 275.25824
2015/01/31 18:00 3.185605 313.98465
2015/01/31 19:00 3.0019398 17.873724
2015/01/31 20:00 5.3483 65.638245
2015/01/31 21:00 6.711732 62.98581
2015/01/31 22:00 7.8034153 40.575027
2015/01/31 23:00 8.948738 24.556973
2015/02/01 00:00 5.94149 66.860214
2015/02/01 01:00 7.978303 54.90307
2015/02/01 02:00 9.331443 48.409615
2015/02/01 03:00 10.2215395 41.70661
2015/02/01 04:00 10.084642 38.79246
2015/02/01 05:00 9.16142 40.139095
2015/02/01 06:00 7.491475 46.681423
2015/02/01 07:00 5.4125795 64.096535
2015/02/01 08:00 4.0157933 100.32867
2015/02/01 09:00 4.7358975 161.1853
2015/02/01 10:00 5.998621 187.7479
2015/02/01 11:00 6.271772 202.45998
2015/02/01 12:00 5.8951507 218.09027
2015/02/01 13:00 5.7309732 238.33034
2015/02/01 14:00 5.440846 250.48387
2015/02/01 15:00 5.14381 258.7232
2015/02/01 16:00 4.9233727 272.26587
2015/02/01 17:00 4.995976 285.6741
2015/02/01 18:00 5.411553 290.06302
2015/02/01 19:00 6.3874493 290.25345
2015/02/01 20:00 6.7927547 283.95624
2015/02/01 21:00 6.7515054 277.87527
2015/02/01 22:00 6.2141867 275.08533
2015/02/01 23:00 5.1830707 270.96225
2015/02/02 00:00 3.1779919 305.7116
2015/02/02 01:00 1.4678644 58.455284
2015/02/02 02:00 4.449641 95.92054
2015/02/02 03:00 6.749094 96.16469
2015/02/02 04:00 8.1275015 89.36629
2015/02/02 05:00 9.234928 83.42231
2015/02/02 06:00 9.922962 79.73872
2015/02/02 07:00 8.667474 84.25912
2015/02/02 08:00 5.378729 105.60155
2015/02/02 09:00 2.2520306 215.44502
2015/02/02 10:00 5.0048676 271.72818
2015/02/02 11:00 6.521312 274.58743
2015/02/02 12:00 6.3341136 269.4573
2015/02/02 13:00 6.417531 258.40094
2015/02/02 14:00 6.480796 248.63808
2015/02/02 15:00 7.098866 238.41243
2015/02/02 16:00 8.838658 234.70517
2015/02/02 17:00 9.828267 234.30765
2015/02/02 18:00 10.641274 235.3342
2015/02/02 19:00 10.831909 237.26683
2015/02/02 20:00 10.613431 240.7267
2015/02/02 21:00 9.880395 244.75632
2015/02/02 22:00 8.679674 248.17064
2015/02/02 23:00 7.352739 247.96648
2015/02/03 00:00 5.1197257 261.48886
2015/02/03 01:00 5.6748853 263.43353
2015/02/03 02:00 5.9194665 269.78745
2015/02/03 03:00 7.3015394 272.13757
2015/02/03 04:00 9.357745 264.84924
2015/02/03 05:00 10.345034 259.41486
2015/02/03 06:00 9.02314 269.19034
2015/02/03 07:00 7.277963 278.3404
2015/02/03 08:00 6.1721663 283.16898
2015/02/03 09:00 5.039181 285.22513
2015/02/03 10:00 4.443669 286.61014
2015/02/03 11:00 3.8674393 286.06216
2015/02/03 12:00 3.550845 280.95172
2015/02/03 13:00 3.7085137 270.01978
2015/02/03 14:00 4.106243 263.54984
2015/02/03 15:00 4.551848 259.84106
2015/02/03 16:00 4.92338 257.9873
2015/02/03 17:00 5.087778 256.1008
2015/02/03 18:00 5.343801 250.1233
2015/02/03 19:00 5.7367463 245.22472
2015/02/03 20:00 6.16611 241.01161
2015/02/03 21:00 6.6596055 237.85846
2015/02/03 22:00 6.9877815 236.76924
2015/02/03 23:00 6.9432664 235.67331
2015/02/05 00:00 9.0601845 212.61574
2015/02/05 01:00 9.491572 232.53531
2015/02/05 02:00 9.864506 247.2438
2015/02/05 03:00 9.979311 257.37354
2015/02/05 04:00 9.670033 263.89734
2015/02/05 05:00 8.973537 266.59674
2015/02/05 06:00 8.214275 267.327
2015/02/05 07:00 7.1590233 271.83618
2015/02/05 08:00 5.56988 278.26602
2015/02/05 09:00 3.4557512 285.85144
2015/02/05 10:00 2.1167557 314.5504
2015/02/05 11:00 1.7752541 1.9127568
2015/02/05 12:00 2.2182727 44.821457
2015/02/05 13:00 3.1657636 69.56881
2015/02/05 14:00 4.3591194 79.786095
2015/02/05 15:00 5.499758 79.45721
2015/02/05 16:00 6.786148 73.702126
2015/02/05 17:00 7.544589 68.38844
2015/02/05 18:00 8.127209 63.14173
2015/02/05 19:00 8.693995 56.552124
2015/02/05 20:00 9.30944 51.894924
2015/02/05 21:00 9.409832 50.484413
2015/02/05 22:00 9.33615 50.060036
2015/02/05 23:00 9.343796 49.90804
2015/02/06 00:00 8.45098 44.01954
2015/02/06 01:00 8.629734 45.877884
2015/02/06 02:00 8.959509 46.53971
2015/02/06 03:00 9.109963 46.909817
2015/02/06 04:00 9.26293 46.005142
2015/02/06 05:00 9.428847 44.04042
2015/02/06 06:00 9.465344 43.177532
2015/02/06 07:00 9.425247 42.41866
2015/02/06 08:00 9.528035 42.719826
2015/02/06 09:00 9.872173 43.677464
2015/02/06 10:00 10.139383 42.371162
2015/02/06 11:00 10.450164 40.975105
2015/02/06 12:00 10.874305 40.536964
2015/02/06 13:00 11.368887 39.873478
2015/02/06 14:00 11.74551 38.86737
2015/02/06 15:00 12.048565 37.44601
2015/02/06 16:00 12.469043 35.242306
2015/02/06 17:00 12.630549 33.204548
2015/02/06 18:00 12.847368 32.044666
2015/02/06 19:00 13.073762 31.210283
2015/02/06 20:00 13.227399 30.34909
2015/02/06 21:00 13.070828 29.363838
2015/02/06 22:00 12.48639 28.396946
2015/02/06 23:00 12.008493 27.132696
2015/02/07 00:00 12.055877 29.021849
2015/02/07 01:00 12.077087 21.739594
2015/02/07 02:00 12.234035 13.7505865
2015/02/07 03:00 12.450456 8.340274
2015/02/07 04:00 12.389895 6.8498163
2015/02/07 05:00 11.826665 6.6128845
2015/02/07 06:00 11.386198 3.3045957
2015/02/07 07:00 10.992911 358.1691
2015/02/07 08:00 10.404929 353.04428
2015/02/07 09:00 9.832327 347.30875
2015/02/07 10:00 9.079449 341.0468
2015/02/07 11:00 8.295068 333.92197
2015/02/07 12:00 7.952784 330.82968
2015/02/07 13:00 7.4531775 327.60294
2015/02/07 14:00 7.0441203 320.89624
2015/02/07 15:00 7.5865808 313.9139
2015/02/07 16:00 8.472985 309.9545
2015/02/07 17:00 8.836186 303.86346
2015/02/07 18:00 8.927382 295.4619
2015/02/07 19:00 9.151304 284.3344
2015/02/07 20:00 9.696519 272.29532
2015/02/07 21:00 10.453062 262.9655
2015/02/07 22:00 11.322846 256.5538
2015/02/07 23:00 11.995433 252.18198
2015/02/08 00:00 8.7586155 234.95026
2015/02/08 01:00 8.984687 233.25125
2015/02/08 02:00 9.247673 230.76003
2015/02/08 03:00 9.464308 228.03235
2015/02/08 04:00 9.735104 225.83826
2015/02/08 05:00 9.848202 225.04425
2015/02/08 06:00 9.742277 224.48094
2015/02/08 07:00 9.254158 224.89757
2015/02/08 08:00 8.537071 227.8232
2015/02/08 09:00 8.297258 231.16573
2015/02/08 10:00 8.105443 234.10553
2015/02/08 11:00 7.7871814 236.16289
2015/02/08 12:00 7.474209 240.04877
2015/02/08 13:00 7.1915097 243.18422
2015/02/08 14:00 6.857193 248.97038
2015/02/08 15:00 6.668176 256.42374
2015/02/08 16:00 6.5494494 266.4858
2015/02/08 17:00 5.985425 278.96494
2015/02/08 18:00 5.356708 295.30988
2015/02/08 19:00 5.3589554 315.3177
2015/02/08 20:00 5.8580933 331.57385
2015/02/08 21:00 6.272543 338.13318
2015/02/08 22:00 6.3069735 335.5654
2015/02/08 23:00 6.4772515 331.66125
2015/02/09 00:00 7.84464 318.7307
2015/02/09 01:00 7.9943604 318.10333
2015/02/09 02:00 8.774557 327.19214
2015/02/09 03:00 9.80709 338.58536
2015/02/09 04:00 10.229284 342.6462
2015/02/09 05:00 10.410102 342.16183
2015/02/09 06:00 10.311604 341.09128
2015/02/09 07:00 9.777898 340.11038
2015/02/09 08:00 9.097912 339.9953
2015/02/09 09:00 8.2706375 338.98544
2015/02/09 10:00 7.7479277 337.53497
2015/02/09 11:00 7.646178 336.70602
2015/02/09 12:00 7.6961045 337.65558
2015/02/09 13:00 7.5642776 337.70993
2015/02/09 14:00 7.0597396 337.1556
2015/02/09 15:00 6.6461854 335.19626
2015/02/09 16:00 6.6641884 332.81482
2015/02/09 17:00 6.592066 334.6567
2015/02/09 18:00 6.257175 338.1839
2015/02/09 19:00 6.336634 339.3805
2015/02/09 20:00 6.6680202 339.4054
2015/02/09 21:00 6.881788 339.2564
2015/02/09 22:00 6.899939 338.80872
2015/02/09 23:00 6.9480247 338.29807
2015/02/10 00:00 5.118538 300.8835
2015/02/10 01:00 5.1673274 313.17023
2015/02/10 02:00 5.3821206 333.16635
2015/02/10 03:00 5.9314113 347.93488
2015/02/10 04:00 6.3566113 355.58826
2015/02/10 05:00 6.5893493 358.07217
2015/02/10 06:00 6.741665 357.6694
2015/02/10 07:00 6.132455 356.09433
2015/02/10 08:00 6.0610857 355.3756
2015/02/10 09:00 6.666694 354.00452
2015/02/10 10:00 7.691166 354.44107
2015/02/10 11:00 8.324031 357.24432
2015/02/10 12:00 8.602127 357.56592
2015/02/10 13:00 8.845038 356.97903
2015/02/10 14:00 9.09568 355.34058
2015/02/10 15:00 9.4044485 354.7362
2015/02/10 16:00 9.313342 353.8998
2015/02/10 17:00 9.633575 354.5875
2015/02/10 18:00 9.941866 354.54437
2015/02/10 19:00 10.252459 353.39755
2015/02/10 20:00 10.443992 352.54416
2015/02/10 21:00 10.603065 351.95328
2015/02/10 22:00 10.689046 350.8212
2015/02/10 23:00 10.639376 350.18326
2015/02/11 00:00 10.763559 345.30792
2015/02/11 01:00 11.163671 341.8346
2015/02/11 02:00 11.419406 340.64102
2015/02/11 03:00 11.320894 340.18173
2015/02/11 04:00 11.321434 339.17142
2015/02/11 05:00 11.497004 338.1503
2015/02/11 06:00 11.666589 337.39282
2015/02/11 07:00 11.516337 336.90863
2015/02/11 08:00 11.5200615 337.36
2015/02/11 09:00 11.409871 337.97806
2015/02/11 10:00 11.233007 338.92947
2015/02/11 11:00 11.045171 339.49496
2015/02/11 12:00 11.159284 338.38504
2015/02/11 13:00 11.265138 336.9184
2015/02/11 14:00 11.437827 336.4341
2015/02/11 15:00 11.74351 336.98553
2015/02/11 16:00 12.10593 340.20502
2015/02/11 17:00 12.328183 344.93268
2015/02/11 18:00 12.065269 348.25653
2015/02/11 19:00 11.557392 350.01624
2015/02/11 20:00 11.032157 351.18878
2015/02/11 21:00 10.6344385 352.38168
2015/02/11 22:00 10.0464945 352.273
2015/02/11 23:00 9.472484 350.58493
2015/02/12 00:00 8.90798 340.76392
2015/02/12 01:00 8.9550085 340.23035
2015/02/12 02:00 9.05335 341.23502
2015/02/12 03:00 8.944774 343.20795
2015/02/12 04:00 8.708958 343.97107
2015/02/12 05:00 8.417571 343.31445
2015/02/12 06:00 8.191651 341.79868
2015/02/12 07:00 7.753343 341.62973
2015/02/12 08:00 7.545685 341.34415
2015/02/12 09:00 7.3902 340.5603
2015/02/12 10:00 7.2586675 340.06134
2015/02/12 11:00 7.2146816 340.3282
2015/02/12 12:00 7.4916234 342.4349
2015/02/12 13:00 7.745836 343.89633
2015/02/12 14:00 7.8810825 344.60083
2015/02/12 15:00 8.38199 344.47125
2015/02/12 16:00 9.265905 347.25366
2015/02/12 17:00 9.568906 352.05597
2015/02/12 18:00 9.542558 355.91403
2015/02/12 19:00 9.235724 357.80917
2015/02/12 20:00 8.722243 359.86423
2015/02/12 21:00 8.1733 2.201209
2015/02/12 22:00 7.6648703 3.860994
2015/02/12 23:00 7.326795 3.2898393
2015/02/13 00:00 6.921181 356.08026
2015/02/13 01:00 6.6912756 356.89432
2015/02/13 02:00 6.549114 358.30408
2015/02/13 03:00 6.5718966 0.71617335
2015/02/13 04:00 6.4452887 3.9167352
2015/02/13 05:00 6.1376467 5.3349476
2015/02/13 06:00 5.877104 4.978695
2015/02/13 07:00 5.4908743 2.268166
2015/02/13 08:00 4.812829 355.83652
2015/02/13 09:00 3.9006996 343.40158
2015/02/13 10:00 3.596471 347.95715
2015/02/13 11:00 3.4095485 357.70905
2015/02/13 12:00 3.3121436 2.4889019
2015/02/13 13:00 3.2532856 9.354454
2015/02/13 14:00 3.2204633 12.428093
2015/02/13 15:00 3.4976022 5.130583
2015/02/13 16:00 4.1037292 2.3494654
2015/02/13 17:00 4.5044093 6.1832347
2015/02/13 18:00 4.619896 15.86178
2015/02/13 19:00 4.7953863 21.776033
2015/02/13 20:00 4.992817 24.79284
2015/02/13 21:00 4.912502 27.819363
2015/02/13 22:00 4.6074824 28.984793
2015/02/13 23:00 4.363933 28.266376
2015/02/14 00:00 3.4171658 348.4964
2015/02/14 01:00 3.3128898 348.80057
2015/02/14 02:00 3.267494 353.09195
2015/02/14 03:00 3.2372215 354.95493
2015/02/14 04:00 3.1959596 359.58817
2015/02/14 05:00 3.2059474 5.793494
2015/02/14 06:00 3.2373216 18.07435
2015/02/14 07:00 3.2761066 32.206806
2015/02/14 08:00 2.9998965 42.68926
2015/02/14 09:00 2.4108741 45.887875
2015/02/14 10:00 1.7045732 51.81376
2015/02/14 11:00 1.6775595 55.816833
2015/02/14 12:00 1.8987277 53.175934
2015/02/14 13:00 2.0831766 56.369053
2015/02/14 14:00 2.3867278 62.42318
2015/02/14 15:00 2.766955 65.506935
2015/02/14 16:00 3.3034263 69.369545
2015/02/14 17:00 3.8462963 73.766045
2015/02/14 18:00 4.158997 78.380104
2015/02/14 19:00 4.09898 80.844734
2015/02/14 20:00 3.822022 80.466095
2015/02/14 21:00 3.463426 78.56024
2015/02/14 22:00 3.2046566 77.83058
2015/02/14 23:00 3.0364368 78.41507
2015/02/15 00:00 3.4090574 49.54296
2015/02/15 01:00 3.3575065 47.552776
2015/02/15 02:00 3.1593487 48.12311
2015/02/15 03:00 2.952952 44.706516
2015/02/15 04:00 2.856973 43.014698
2015/02/15 05:00 2.8170269 44.575665
2015/02/15 06:00 2.8501723 46.54584
2015/02/15 07:00 2.7893414 47.17478
2015/02/15 08:00 2.4708567 45.002308
2015/02/15 09:00 1.9387913 27.852873
2015/02/15 10:00 1.5193979 31.171604
2015/02/15 11:00 1.5406778 34.710835
2015/02/15 12:00 1.5322561 31.203028
2015/02/15 13:00 1.5819718 25.68491
2015/02/15 14:00 1.8516235 31.542515
2015/02/15 15:00 2.1371288 38.412712
2015/02/15 16:00 2.6431937 50.077488
2015/02/15 17:00 2.9984941 59.874016
2015/02/15 18:00 3.111967 64.152084
2015/02/15 19:00 2.824277 65.99171
2015/02/15 20:00 2.4385796 59.15066
2015/02/15 21:00 2.1518252 45.85455
2015/02/15 22:00 2.1470656 28.167036
2015/02/15 23:00 2.5669472 15.39503
2015/02/16 00:00 4.4044805 351.73032
2015/02/16 01:00 4.9879556 359.17212
2015/02/16 02:00 5.4085703 4.628401
2015/02/16 03:00 5.6877136 4.6531177
2015/02/16 04:00 5.884773 3.9607146
2015/02/16 05:00 6.0929847 4.4683776
2015/02/16 06:00 6.571019 7.0170364
2015/02/16 07:00 6.6403694 8.8879795
2015/02/16 08:00 6.0645366 9.133413
2015/02/16 09:00 6.0630474 7.732479
2015/02/16 10:00 6.2026 4.2166886
2015/02/16 11:00 6.6884675 2.176459
2015/02/16 12:00 7.365744 3.1594658
2015/02/16 13:00 7.7575073 4.4737926
2015/02/16 14:00 8.014686 7.616064
2015/02/16 15:00 8.190297 9.192315
2015/02/16 16:00 8.455786 9.7137575
2015/02/16 17:00 8.851611 10.9445505
2015/02/16 18:00 8.590349 10.942345
2015/02/16 19:00 8.832214 11.466657
2015/02/16 20:00 9.070007 13.257399
2015/02/16 21:00 9.029183 14.149181
2015/02/16 22:00 8.903455 14.308228
2015/02/16 23:00 8.737015 13.729577
2015/02/17 00:00 8.545658 4.9544516
2015/02/17 01:00 8.844627 3.328295
2015/02/17 02:00 9.030473 2.4093673
2015/02/17 03:00 9.216007 1.5394957
2015/02/17 04:00 9.407233 1.459374
2015/02/17 05:00 9.614222 1.9763039
2015/02/17 06:00 9.651374 1.9161981
2015/02/17 07:00 9.7883625 2.3141303
2015/02/17 08:00 9.664218 2.5237179
2015/02/17 09:00 9.396042 1.022565
2015/02/17 10:00 9.10857 0.011915755
2015/02/17 11:00 9.036367 359.9974
2015/02/17 12:00 8.946529 358.01593
2015/02/17 13:00 8.818915 359.0428
2015/02/17 14:00 8.927619 0.07235228
2015/02/17 15:00 8.795256 0.68744075
2015/02/17 16:00 8.555307 1.4231882
2015/02/17 17:00 8.370722 2.089687
2015/02/17 18:00 8.302826 1.6406964
2015/02/17 19:00 8.20012 359.99237
2015/02/17 20:00 8.108811 358.60245
2015/02/17 21:00 8.0644455 357.20773
2015/02/17 22:00 7.967444 355.03043
2015/02/17 23:00 8.038038 352.47058
2015/02/18 00:00 8.609077 347.4754
2015/02/18 01:00 8.524196 347.25745
2015/02/18 02:00 8.505926 346.4364
2015/02/18 03:00 8.546785 346.54034
2015/02/18 04:00 8.59401 347.59402
2015/02/18 05:00 8.662356 349.2774
2015/02/18 06:00 8.547657 350.91238
2015/02/18 07:00 8.419222 351.2525
2015/02/18 08:00 8.42344 353.6967
2015/02/18 09:00 8.132123 353.8853
2015/02/18 10:00 7.8540874 354.74323
2015/02/18 11:00 7.6689973 352.44196
2015/02/18 12:00 7.698049 351.83875
2015/02/18 13:00 7.6316004 354.25946
2015/02/18 14:00 7.5094132 355.99792
2015/02/18 15:00 7.171217 355.23215
2015/02/18 16:00 6.8777986 350.4393
2015/02/18 17:00 6.9003973 348.53143
2015/02/18 18:00 6.7831955 349.46942
2015/02/18 19:00 6.784217 349.061
2015/02/18 20:00 6.5172973 347.60712
2015/02/18 21:00 6.1617036 343.4063
2015/02/18 22:00 6.0751534 334.77606
2015/02/18 23:00 6.727697 324.52374
2015/02/19 00:00 9.227138 309.5207
2015/02/19 01:00 9.633117 306.64264
2015/02/19 02:00 9.627761 303.5054
2015/02/19 03:00 9.535588 302.14807
2015/02/19 04:00 9.587069 303.40628
2015/02/19 05:00 9.375585 304.0619
2015/02/19 06:00 8.981482 301.2379
2015/02/19 07:00 8.682575 295.6912
2015/02/19 08:00 8.181678 290.5738
2015/02/19 09:00 7.33611 287.87936
2015/02/19 10:00 7.2943845 291.28757
2015/02/19 11:00 7.850166 296.6493
2015/02/19 12:00 8.473448 302.25003
2015/02/19 13:00 8.719504 307.68777
2015/02/19 14:00 8.34855 309.12506
2015/02/19 15:00 7.9870124 305.49152
2015/02/19 16:00 8.214174 301.38202
2015/02/19 17:00 8.166965 297.20914
2015/02/19 18:00 8.275031 293.6105
2015/02/19 19:00 9.090981 312.368
2015/02/19 20:00 9.10215 313.83566
2015/02/19 21:00 8.808087 311.2433
2015/02/19 22:00 8.843541 308.63083
2015/02/19 23:00 8.931038 307.67447
2015/02/20 00:00 9.032263 293.63132
2015/02/20 01:00 8.649204 298.29523
2015/02/20 02:00 8.305747 300.80853
2015/02/20 03:00 8.167681 301.21613
2015/02/20 04:00 8.178436 303.19913
2015/02/20 05:00 8.047488 306.59116
2015/02/20 06:00 7.7907057 310.17596
2015/02/20 07:00 7.1690383 309.95853
2015/02/20 08:00 6.5953717 307.96924
2015/02/20 09:00 5.8815193 308.1331
2015/02/20 10:00 5.166578 315.06305
2015/02/20 11:00 5.0246806 320.47595
2015/02/20 12:00 4.9843693 321.47253
2015/02/20 13:00 4.701035 325.17575
2015/02/20 14:00 4.0854106 328.66876
2015/02/20 15:00 3.4918156 330.10388
2015/02/20 16:00 3.2138715 334.33618
2015/02/20 17:00 2.8148303 340.66367
2015/02/20 18:00 2.2336097 353.2221
2015/02/20 19:00 1.8181274 15.241122
2015/02/20 20:00 1.5277791 48.55422
2015/02/20 21:00 1.6381668 85.90963
2015/02/20 22:00 2.0648699 109.86726
2015/02/20 23:00 2.5309644 120.941185
2015/02/21 00:00 3.6648622 146.39601
2015/02/21 01:00 4.1576815 146.68732
2015/02/21 02:00 4.7285132 143.99275
2015/02/21 03:00 5.568626 143.56743
2015/02/21 04:00 6.5144157 143.34068
2015/02/21 05:00 7.3837023 144.31038
2015/02/21 06:00 8.067383 143.96916
2015/02/21 07:00 8.110974 142.32875
2015/02/21 08:00 7.059893 142.44342
2015/02/21 09:00 6.6520576 148.90038
2015/02/21 10:00 6.5963316 150.82164
2015/02/21 11:00 6.748976 150.9705
2015/02/21 12:00 6.933329 146.36394
2015/02/21 13:00 7.5809274 141.37737
2015/02/21 14:00 8.464042 139.27242
2015/02/21 15:00 9.25765 138.59798
2015/02/21 16:00 10.133368 138.6413
2015/02/21 17:00 10.787429 141.59253
2015/02/21 18:00 10.984134 143.4792
2015/02/21 19:00 11.147517 140.48393
2015/02/21 20:00 11.40463 137.5773
2015/02/21 21:00 11.579928 136.9657
2015/02/21 22:00 11.591593 137.15916
2015/02/21 23:00 11.538247 136.76526
2015/02/22 00:00 11.099166 139.60338
2015/02/22 01:00 11.236381 137.99976
2015/02/22 02:00 11.544789 132.89848
2015/02/22 03:00 11.89642 128.26524
2015/02/22 04:00 12.041913 128.51704
2015/02/22 05:00 11.8869705 129.43484
2015/02/22 06:00 11.75981 127.666725
2015/02/22 07:00 10.9822855 124.41036
2015/02/22 08:00 10.033016 122.831604
2015/02/22 09:00 9.807904 121.76288
2015/02/22 10:00 9.73859 122.559006
2015/02/22 11:00 9.834408 123.96223
2015/02/22 12:00 9.853883 122.41585
2015/02/22 13:00 10.090826 121.384575
2015/02/22 14:00 10.499235 119.875656
2015/02/22 15:00 11.218777 114.523155
2015/02/22 16:00 11.864012 116.48317
2015/02/22 17:00 11.925212 121.81736
2015/02/22 18:00 11.824723 125.4606
2015/02/22 19:00 11.677926 131.37753
2015/02/22 20:00 11.419449 135.415
2015/02/22 21:00 11.050359 139.02045
2015/02/22 22:00 10.697061 143.83969
2015/02/22 23:00 10.320843 144.74171
2015/02/23 00:00 12.138074 131.91826
2015/02/23 01:00 11.727037 134.0007
2015/02/23 02:00 11.569003 137.02211
2015/02/23 03:00 11.182293 140.47592
2015/02/23 04:00 11.161639 136.10706
2015/02/23 05:00 11.475941 133.75949
2015/02/23 06:00 11.767932 135.37524
2015/02/23 07:00 11.311891 136.57013
2015/02/23 08:00 10.257776 134.12436
2015/02/23 09:00 10.07617 141.42358
2015/02/23 10:00 10.180689 144.43855
2015/02/23 11:00 10.280428 145.9264
2015/02/23 12:00 10.178614 144.00604
2015/02/23 13:00 10.097799 141.11678
2015/02/23 14:00 9.53076 137.9646
2015/02/23 15:00 8.784862 132.46413
2015/02/23 16:00 8.901676 127.83754
